img,seg,color_dist,color_sd
ISIC_0001769.jpg,ISIC_0001769_segmentation.png,26.700064931941082,11.969719775618495
ISIC_0001852.jpg,ISIC_0001852_segmentation.png,45.071542328774555,20.56066981967069
ISIC_0001871.jpg,ISIC_0001871_segmentation.png,19.201121845559594,8.042815347988032
ISIC_0003462.jpg,ISIC_0003462_segmentation.png,48.61848880206287,21.424104387648356
ISIC_0003539.jpg,ISIC_0003539_segmentation.png,52.480364830953995,25.26345462571504
ISIC_0003582.jpg,ISIC_0003582_segmentation.png,61.74923202319516,28.714265484762453
ISIC_0003657.jpg,ISIC_0003657_segmentation.png,25.144333483307914,10.951742275666243
ISIC_0003805.jpg,ISIC_0003805_segmentation.png,32.412786506478554,14.276024222016702
ISIC_0004337.jpg,ISIC_0004337_segmentation.png,30.015200628568437,13.234001346028373
ISIC_0006651.jpg,ISIC_0006651_segmentation.png,53.574058799677374,23.418889552423906
ISIC_0006671.jpg,ISIC_0006671_segmentation.png,8.437652297931859,3.0954822269306406
ISIC_0006815.jpg,ISIC_0006815_segmentation.png,22.05289615841665,8.999928049573043
ISIC_0006914.jpg,ISIC_0006914_segmentation.png,28.872569538425548,12.614492206860552
ISIC_0007141.jpg,ISIC_0007141_segmentation.png,46.14456863681456,21.084342828855615
ISIC_0007156.jpg,ISIC_0007156_segmentation.png,59.74525849740822,28.177180361544227
ISIC_0007235.jpg,ISIC_0007235_segmentation.png,37.52312530142314,16.900424527927154
ISIC_0007241.jpg,ISIC_0007241_segmentation.png,46.868124633192714,21.8932398011582
ISIC_0007332.jpg,ISIC_0007332_segmentation.png,48.90829408551504,22.13681162932724
ISIC_0007344.jpg,ISIC_0007344_segmentation.png,37.36467384609123,17.08155972975666
ISIC_0007528.jpg,ISIC_0007528_segmentation.png,32.29823283551128,13.903258717207683
ISIC_0007796.jpg,ISIC_0007796_segmentation.png,47.585293490129565,19.821377457847912
ISIC_0008025.jpg,ISIC_0008025_segmentation.png,29.680153396362503,12.470333519913268
ISIC_0008524.jpg,ISIC_0008524_segmentation.png,21.137430280430547,8.690656523959667
ISIC_0009995.jpg,ISIC_0009995_segmentation.png,42.75168632720346,18.06356702577832
ISIC_0010459.jpg,ISIC_0010459_segmentation.png,29.260476349677564,13.472624152684665
ISIC_0012099.jpg,ISIC_0012099_segmentation.png,70.01217270292905,31.81659674672879
ISIC_0012109.jpg,ISIC_0012109_segmentation.png,36.47140651847526,17.7194814020332
ISIC_0012126.jpg,ISIC_0012126_segmentation.png,52.094703174544975,23.57758232763042
ISIC_0012127.jpg,ISIC_0012127_segmentation.png,42.33950596484412,18.965059844928714
ISIC_0012143.jpg,ISIC_0012143_segmentation.png,19.537609330324976,9.105252249310023
ISIC_0012151.jpg,ISIC_0012151_segmentation.png,26.383337254439333,11.667793664048526
ISIC_0012159.jpg,ISIC_0012159_segmentation.png,11.692882340794528,4.90589598169116
ISIC_0012160.jpg,ISIC_0012160_segmentation.png,11.544742524102553,4.648216124716129
ISIC_0012191.jpg,ISIC_0012191_segmentation.png,41.544588792075956,18.64068254129471
ISIC_0012201.jpg,ISIC_0012201_segmentation.png,46.95503892094104,21.349565322955
ISIC_0012204.jpg,ISIC_0012204_segmentation.png,14.12084181043623,8.50718501573055
ISIC_0012206.jpg,ISIC_0012206_segmentation.png,29.986438647999712,13.338541041702825
ISIC_0012210.jpg,ISIC_0012210_segmentation.png,8.603336483803862,3.5602811185676457
ISIC_0012221.jpg,ISIC_0012221_segmentation.png,42.7513559070007,18.760405927524697
ISIC_0012222.jpg,ISIC_0012222_segmentation.png,43.17473758679408,20.33355507193924
ISIC_0012254.jpg,ISIC_0012254_segmentation.png,9.691505121665243,4.0280721796366485
ISIC_0012256.jpg,ISIC_0012256_segmentation.png,5.968254160394453,2.3478507093797822
ISIC_0012288.jpg,ISIC_0012288_segmentation.png,29.1925357883658,13.220006658982753
ISIC_0012306.jpg,ISIC_0012306_segmentation.png,43.48365338254486,19.140345869800402
ISIC_0012313.jpg,ISIC_0012313_segmentation.png,45.02583767568578,20.60381196807842
ISIC_0012316.jpg,ISIC_0012316_segmentation.png,50.2804782213832,22.431795741432065
ISIC_0012335.jpg,ISIC_0012335_segmentation.png,33.16672644637183,15.94050455662458
ISIC_0012380.jpg,ISIC_0012380_segmentation.png,16.715311127288786,7.131978921560081
ISIC_0012383.jpg,ISIC_0012383_segmentation.png,11.010587004038063,4.803596091574142
ISIC_0012400.jpg,ISIC_0012400_segmentation.png,37.06752627994808,16.840355204099968
ISIC_0012417.jpg,ISIC_0012417_segmentation.png,16.078771232358587,6.467112988518596
ISIC_0012434.jpg,ISIC_0012434_segmentation.png,38.904550535008845,16.58450697616103
ISIC_0012492.jpg,ISIC_0012492_segmentation.png,13.211985795991582,5.779307043045101
ISIC_0012513.jpg,ISIC_0012513_segmentation.png,20.786934432825753,9.536745427845903
ISIC_0012538.jpg,ISIC_0012538_segmentation.png,20.809575529343146,8.988051488340739
ISIC_0012547.jpg,ISIC_0012547_segmentation.png,12.70016680169416,5.342860774260745
ISIC_0012660.jpg,ISIC_0012660_segmentation.png,40.852220924358264,18.485017557134494
ISIC_0012684.jpg,ISIC_0012684_segmentation.png,44.27545896184313,20.24830772686008
ISIC_0012720.jpg,ISIC_0012720_segmentation.png,19.732989318426085,9.917233701576293
ISIC_0012746.jpg,ISIC_0012746_segmentation.png,43.22469034480481,20.01840766692546
ISIC_0012876.jpg,ISIC_0012876_segmentation.png,21.10645890597988,9.148612856740302
ISIC_0012927.jpg,ISIC_0012927_segmentation.png,45.43528717714371,20.833105617451334
ISIC_0012956.jpg,ISIC_0012956_segmentation.png,35.21450066015589,16.243054761680522
ISIC_0012959.jpg,ISIC_0012959_segmentation.png,10.854094953563932,5.707845223610556
ISIC_0012965.jpg,ISIC_0012965_segmentation.png,74.63514478149754,34.21232725624103
ISIC_0013010.jpg,ISIC_0013010_segmentation.png,49.17381693569912,22.189040222317374
ISIC_0013082.jpg,ISIC_0013082_segmentation.png,32.520517406824034,13.858030989204549
ISIC_0013104.jpg,ISIC_0013104_segmentation.png,26.61638793689355,11.685836147531797
ISIC_0013127.jpg,ISIC_0013127_segmentation.png,22.860640985112358,9.907906879566461
ISIC_0013128.jpg,ISIC_0013128_segmentation.png,33.736403361894574,15.665188626364497
ISIC_0013132.jpg,ISIC_0013132_segmentation.png,46.26831132598757,20.794501270078204
ISIC_0013188.jpg,ISIC_0013188_segmentation.png,52.00799809737654,24.29753555214985
ISIC_0013215.jpg,ISIC_0013215_segmentation.png,21.034352293709265,9.796223296590119
ISIC_0013232.jpg,ISIC_0013232_segmentation.png,53.92515607683012,25.091946497683324
ISIC_0013421.jpg,ISIC_0013421_segmentation.png,30.583764155087707,13.514322014941891
ISIC_0013491.jpg,ISIC_0013491_segmentation.png,40.97045511385015,17.442033914533514
ISIC_0013501.jpg,ISIC_0013501_segmentation.png,25.420208987783408,12.257906170809742
ISIC_0013518.jpg,ISIC_0013518_segmentation.png,11.457715803808274,4.5395428927072885
ISIC_0013527.jpg,ISIC_0013527_segmentation.png,41.63583672465324,18.807182183178384
ISIC_0013549.jpg,ISIC_0013549_segmentation.png,42.9131645752917,19.574538047920267
ISIC_0013561.jpg,ISIC_0013561_segmentation.png,22.12046509720405,9.006842359001112
ISIC_0013562.jpg,ISIC_0013562_segmentation.png,8.147076378405309,3.302322568203453
ISIC_0013632.jpg,ISIC_0013632_segmentation.png,7.140346772650986,3.0161738809116847
ISIC_0013637.jpg,ISIC_0013637_segmentation.png,11.27187451430424,4.27282677080584
ISIC_0013644.jpg,ISIC_0013644_segmentation.png,18.343845787898704,8.038988066906024
ISIC_0013651.jpg,ISIC_0013651_segmentation.png,34.52412422887761,16.713373872015243
ISIC_0013663.jpg,ISIC_0013663_segmentation.png,13.056744822865491,5.741238560519721
ISIC_0013702.jpg,ISIC_0013702_segmentation.png,26.977664221596456,10.825853697657905
ISIC_0013736.jpg,ISIC_0013736_segmentation.png,13.204856361150439,5.691555872269222
ISIC_0013793.jpg,ISIC_0013793_segmentation.png,37.577116182836434,18.238075211428654
ISIC_0013828.jpg,ISIC_0013828_segmentation.png,14.301815863222114,6.351068443214868
ISIC_0013863.jpg,ISIC_0013863_segmentation.png,28.393745070740962,12.799560586476607
ISIC_0013898.jpg,ISIC_0013898_segmentation.png,17.83973990023973,8.232000947424618
ISIC_0013945.jpg,ISIC_0013945_segmentation.png,5.05179494238481,2.1918765857357356
ISIC_0014037.jpg,ISIC_0014037_segmentation.png,23.870508464736197,10.402218284045539
ISIC_0014038.jpg,ISIC_0014038_segmentation.png,6.410253511001563,2.7522793042671214
ISIC_0014055.jpg,ISIC_0014055_segmentation.png,19.768392869626332,10.194655268033884
ISIC_0014139.jpg,ISIC_0014139_segmentation.png,21.507124366263447,9.713729492927632
ISIC_0014162.jpg,ISIC_0014162_segmentation.png,6.903640783136637,2.774027819189591
ISIC_0014178.jpg,ISIC_0014178_segmentation.png,33.611591924704726,15.59220512204292
ISIC_0014211.jpg,ISIC_0014211_segmentation.png,11.069316746218394,4.379788428157568
ISIC_0014212.jpg,ISIC_0014212_segmentation.png,17.78598872330632,7.686101090484467
ISIC_0014217.jpg,ISIC_0014217_segmentation.png,19.389340056840155,8.267825117936999
ISIC_0014302.jpg,ISIC_0014302_segmentation.png,23.03482898395793,9.996400483073622
ISIC_0014310.jpg,ISIC_0014310_segmentation.png,14.28850670232914,6.2326577292184595
ISIC_0014382.jpg,ISIC_0014382_segmentation.png,21.495487816744465,9.619604496452178
ISIC_0014428.jpg,ISIC_0014428_segmentation.png,41.60100894832524,18.767671517569806
ISIC_0014558.jpg,ISIC_0014558_segmentation.png,23.052443786823122,11.050790077068633
ISIC_0014568.jpg,ISIC_0014568_segmentation.png,25.476236816768555,11.114626074028855
ISIC_0014572.jpg,ISIC_0014572_segmentation.png,19.96970875272834,9.06080994976549
ISIC_0014597.jpg,ISIC_0014597_segmentation.png,13.009964867106453,5.7332959688899985
ISIC_0014601.jpg,ISIC_0014601_segmentation.png,32.86495194637836,15.252819402379904
ISIC_0014608.jpg,ISIC_0014608_segmentation.png,28.93578026456153,12.942362027875532
ISIC_0014610.jpg,ISIC_0014610_segmentation.png,50.33555953653417,23.42324327597596
ISIC_0014611.jpg,ISIC_0014611_segmentation.png,59.91629152339461,31.41570487393808
ISIC_0014616.jpg,ISIC_0014616_segmentation.png,21.52788800460081,9.64083096277097
ISIC_0014618.jpg,ISIC_0014618_segmentation.png,24.533158469965986,10.927075793741068
ISIC_0014620.jpg,ISIC_0014620_segmentation.png,22.825994474824117,10.762022222419347
ISIC_0014623.jpg,ISIC_0014623_segmentation.png,39.067097576328294,19.34331458394608
ISIC_0014624.jpg,ISIC_0014624_segmentation.png,38.993796204170174,17.53063809798742
ISIC_0014633.jpg,ISIC_0014633_segmentation.png,25.88039398479958,11.549198966681246
